video,original_score,inpainted_score
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_18,0.9938877998257633,0.9900766072379497
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_23,0.9925321239912835,0.988753036303227
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_27,0.9968543378829755,0.9958748776448619
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_21,0.994813028346765,0.9901005514632386
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_22,0.9946940280089992,0.9901275213508822
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6,0.9906612378790984,0.9887323452935056
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_med_24,0.9932847041778967,0.9911336861755637
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_28,0.9880893611264845,0.9850577611478855
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_med_25,0.9901690718470362,0.9883587869942456
Big_League_Chew_chew_h_nm_np1_fr_goo_0,0.9793733352504018,0.9923051863633603
Big_League_Chew_chew_h_nm_np1_fr_goo_1,0.9824527000477311,0.9935519948286348
Blonde_being_brushed_brush_hair_f_nm_np2_ri_med_0,0.9879819003131409,0.9882090806818699
Boom_Snap_Clap_clap_u_nm_np1_fr_med_1,0.9769237078737478,0.98292302603907
Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_0,0.9876773256494523,0.9885128571815048
Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_1,0.9878986034845949,0.9881840706201556
Brushing_Hair_with_Beth_brush_hair_u_nm_np1_fr_goo_1,0.9750354794185405,0.9772326291670442
Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_1,0.9845226169408117,0.9879958908812297
Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_fr_goo_0,0.9834016007912252,0.984398220966207
Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_1,0.9885136918876288,0.9860038579683262
Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_2,0.9906282001939531,0.9886286679937927
Bubble_Gum_Club_2_chew_h_nm_np2_fr_med_1,0.9945691968755344,0.9961349882694032
Bubble_blowing_3!_chew_h_nm_np1_le_bad_0,0.9902096897445212,0.9902028387092172
Bubble_blowing_3!_chew_h_nm_np1_le_bad_1,0.9899079496067021,0.9906768792243886
Bubble_blowing_3!_chew_h_nm_np1_le_bad_2,0.9917721141523058,0.9892065883615591
CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_1,0.9936162367928213,0.9925266381428781
CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_2,0.9906429474073454,0.9893109715875467
Cachaca_cocktails_pour_u_nm_np1_fr_med_0,0.9915470882284751,0.9923952358725923
Cachaca_cocktails_pour_u_nm_np1_fr_med_1,0.9921156733886795,0.9893242599961067
Cachaca_cocktails_pour_u_nm_np1_fr_med_2,0.993726943951343,0.9940563636312167
Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3,0.984966127519953,0.981367940096401
ChelseaLately-Chelsea_ride_horse_u_nm_np1_ba_med_1,0.9778406183180066,0.9759517892220355
Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3,0.9798553944266247,0.983141566498632
Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_4,0.9798907580647335,0.9832262983398382
Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2,0.9899030533288843,0.9880504889853479
Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_0,0.9922917996425492,0.9926168523607976
Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_1,0.9907349492563949,0.9916453310819879
Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2,0.990891429933756,0.9904156086591732
Clay_sBasketballSkillz_dribble_f_nm_np1_fr_med_18,0.9845244154711551,0.9867854560574275
Clay_sBasketballSkillz_dribble_f_nm_np1_le_med_1,0.9910145628780994,0.986271424384906
Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8,0.9916383503882067,0.9877295552248281
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_13,0.9905704673637159,0.9882296557320152
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_3,0.98982780818538,0.9861355024931364
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_4,0.9922527741200659,0.99009522113388
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_5,0.9919715419792297,0.9902778890470149
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_6,0.9887691330698414,0.9856442864008413
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_7,0.9905835153651749,0.9858632646237144
Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_12,0.9862041578851443,0.9829322336749876
Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_17,0.9828431122811653,0.9745678649014357
Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_9,0.9908334438703246,0.9881376308240127
Cocktail_Pouring_pour_u_nm_np2_ri_med_0,0.993082212317171,0.9927690070317069
Compilationknifethrowing_throw_u_nm_np1_ba_med_1,0.9842192368417703,0.9835662306405217
Compilationknifethrowing_throw_u_nm_np1_ba_med_10,0.9858515646813186,0.984339866852918
Compilationknifethrowing_throw_u_nm_np1_ba_med_12,0.9872091700864805,0.9806207405462058
Compilationknifethrowing_throw_u_nm_np1_ba_med_13,0.9831621148100437,0.9849076446110537
Compilationknifethrowing_throw_u_nm_np1_ba_med_14,0.9857509513017854,0.986471226939495
Compilationknifethrowing_throw_u_nm_np1_ba_med_16,0.9843614432353877,0.9827696614130222
Compilationknifethrowing_throw_u_nm_np1_ba_med_18,0.9773428021732083,0.9751544711825018
Compilationknifethrowing_throw_u_nm_np1_ba_med_19,0.9756912257575112,0.9776181439555633
Compilationknifethrowing_throw_u_nm_np1_ba_med_2,0.9846310278723476,0.9849297415261822
Compilationknifethrowing_throw_u_nm_np1_ba_med_3,0.9820502482474499,0.9847792485083019
Compilationknifethrowing_throw_u_nm_np1_ba_med_4,0.9837335835386384,0.9847255406485026
Compilationknifethrowing_throw_u_nm_np1_ba_med_6,0.9823515592753054,0.9813859290416356
Compilationknifethrowing_throw_u_nm_np1_ba_med_7,0.9844593611502481,0.9807814058239381
Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0,0.997493654713816,0.9927289888276922
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_0,0.9843826323840409,0.9885721126070114
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_1,0.9776771987526043,0.985875332992054
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_2,0.982727420410051,0.9898533710372361
DC_Personal_Trainer_-_How_To_Do_A_Push-up_The_RIGHT_Way_pushup_f_nm_np1_ri_goo_0,0.9889271665671868,0.992213917536721
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_0,0.9942246881069136,0.9908912577603739
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_3,0.9917097103208032,0.9922120361821676
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_ri_med_5,0.9817526391120232,0.9826396396269689
DefensivePistolShootingTechniques_shoot_gun_u_nm_np1_fr_med_2,0.9880564046605552,0.9896001041024028
Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1,0.9833165291285229,0.9865287037969965
Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3,0.980622762590853,0.9841978587459959
Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_1,0.9865309985268308,0.9845817705168578
Drawing_Katana_from_Back_draw_sword_u_nm_np1_fr_med_0,0.9855449898069847,0.9905726890389508
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_0,0.9826474278265814,0.9854871428355046
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_1,0.9795300022524405,0.9804649015181115
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_2,0.981412642687395,0.9819949623371544
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0,0.9850226780152508,0.9876855162989183
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2,0.9868750375587922,0.9898013420126285
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_0,0.9900145725336925,0.9936379528634204
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2,0.9845791867095604,0.9822831308920231
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4,0.9859913747892995,0.9853666864881072
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ri_goo_3,0.9918868089805992,0.9896925610719918
Fastestguninthewest_shoot_gun_f_nm_np1_ri_med_0,0.98485003159445,0.9814437620121625
FestivalofColors_stand_f_nm_np1_fr_med_0,0.987432656854487,0.9902868913229661
FirearmsTraining_shoot_gun_f_nm_np2_le_med_10,0.9913430842626297,0.9912443251681468
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_11,0.9922721942867749,0.9893607198632547
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_3,0.9963544441637047,0.9952050153953641
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_4,0.991309583173895,0.9928172250015924
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0,0.9881929415351232,0.993655849112328
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_1,0.9881457823064492,0.9912724124861386
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2,0.9869444747163624,0.9924323711711549
Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_3,0.9879213386211287,0.9937283068449428
GardenWiseB256kb_pick_f_nm_np1_le_med_0,0.9727808781928029,0.9754466517330653
Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_1,0.9902147734459104,0.9918951283311026
Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_2,0.988516137941048,0.9906460835710021
Golf_Tips_-_Hit_The_Driver_300+_Yards!!!_golf_f_nm_np1_fr_med_0,0.9928269154874232,0.9858206407983992
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0,0.983762540398651,0.9879417918635224
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_1,0.980799018296019,0.9868488669582985
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2,0.9835127334011903,0.9853341520277521
Gymnastic_handstand_handstand_f_nm_np1_le_med_2,0.9885390263218867,0.9865723027020581
Gymnastic_handstand_handstand_f_nm_np1_ri_med_0,0.9899669059901954,0.9903579187598148
Hand_Stand_Push_Ups_handstand_f_nm_np1_ba_med_0,0.9900040803259262,0.992839797918632
Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0,0.9943479957901301,0.9923450313554557
Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_2,0.9897141474935374,0.9930172880355783
Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_3,0.9916198294808964,0.9916090602074377
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1,0.9865379280044569,0.9902213642427221
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2,0.9841645346694738,0.9849883741993697
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0,0.9932846305392504,0.9921081016494004
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1,0.9950662962977896,0.9910587155621527
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2,0.9897051356576392,0.9878427883297887
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_ri_med_0,0.9892111558978216,0.9877940357759795
How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_1,0.9913085747512759,0.9899578848206767
How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_2,0.9909797200868121,0.9890114504926352
How_to_smoke_smoke_h_nm_np1_fr_goo_0,0.9887432542186384,0.9899638939276373
How_to_smoke_smoke_h_nm_np1_fr_goo_1,0.9893539850045143,0.9915009610003209
HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_1,0.9926946263423032,0.9939579529682075
Iaido_13_katas_draw_sword_f_nm_np1_ba_med_2,0.9892922501803217,0.9899881251317705
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_0,0.9942078357249755,0.9941685659810645
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_7,0.9867943303120283,0.9867022614754876
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_9,0.9895505576644127,0.9897290158135954
Iaido_13_katas_draw_sword_f_nm_np1_le_med_5,0.9881822783083456,0.9851855105528627
Iaido_13_katas_sword_exercise_f_nm_np1_ba_bad_11,0.9893066027036451,0.9896482342274981
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_10,0.9885102991285214,0.987874275095659
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_13,0.9896942588216998,0.9880862887725439
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_3,0.9868301484630262,0.988124392498346
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_4,0.9907066452597365,0.9898024568330757
Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_5,0.9883918585915978,0.9897048652455516
Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_1,0.9863837132470404,0.9932746715386505
Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2,0.9883694114684793,0.9906991574206171
Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_0,0.9800531239177576,0.98311144947881
Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2,0.9793980491356231,0.9842550999990236
Jeff_Ritter_-_Power_Drill_golf_f_nm_np1_ri_med_0,0.9902369778017159,0.9917515191010872
Jeff_Ritter_-_The_Transition_golf_f_nm_np1_ri_med_0,0.9896418525095513,0.9907000089329049
Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0,0.9811099733128724,0.979447828758057
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0,0.9906493433392897,0.9882975310713188
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1,0.9902257297964312,0.9867845240056885
KnifeThrowing_throw_f_nm_np1_le_med_0,0.9906450750866762,0.9897945801766869
KnifeThrowing_throw_f_nm_np1_le_med_1,0.9906595173839807,0.988504567103256
KnifeThrowing_throw_f_nm_np1_le_med_2,0.9912483942880466,0.9868242933984714
KnifeThrowing_throw_f_nm_np1_le_med_3,0.990260243261315,0.9886848733881317
KnifeThrowing_throw_f_nm_np1_le_med_4,0.9898307443362223,0.9897182156077081
Knifethrowing4knivestogethernospin_throw_u_nm_np1_ba_med_0,0.9867497236805348,0.9848570552644359
Laughing_Girl_smoke_u_nm_np1_ri_goo_0,0.9942988433797431,0.9884022412784088
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_0,0.9796795011854132,0.9850159912189149
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1,0.98304661031391,0.984462521049607
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2,0.9866160877266406,0.9890977014869085
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3,0.9867236173637076,0.9882026140473829
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_4,0.9881325211427257,0.9888995045890978
Learn_How_to_do_a_Handstand_handstand_f_nm_np1_ri_med_1,0.991295446901428,0.9888775067315001
Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1,0.982018741717874,0.9771454526109296
Long_Handstand_-_Two_Minutes_handstand_f_nm_np1_ri_med_0,0.981789691875042,0.9748420175527345
Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_1,0.9883660081812707,0.9896835975420016
Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_2,0.9912163706758699,0.9883089956070776
Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_2,0.9706079397125913,0.9685640824215695
Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_3,0.9680793358517382,0.971458186489023
